c_personid,Rank,Friend,Enemy,Lindex,c_index_year,c_birthyear,c_deathyear,c_death_age,c_fl_earliest_year,c_fl_ey_nh_code,c_fl_latest_year,c_choronym_code,LU,c_entry_code,Longitude,Latitude,RankD,Rank9
122484,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
3162,6,75.26643278,0,1163,1163,1104,1190,87,0,0,0,0,12753,118,121.542656,29.866316,12,6
41557,8.5,0,0,1265,1265,0,0,0,0,0,0,0,12753,0,119.478851,29.204453,17,8
46572,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
19164,9,86.3871615,0,1241,1241,0,0,0,1211,549,0,15,13867,36,117.333252,27.539524,18,9
35282,8.5,0,0,1226,1226,1167,1244,78,0,0,0,0,12669,0,120.168625,30.294125,17,8
97479,7.5,0,0,1236,0,0,0,0,1266,0,1267,0,0,0,0,0,15,7
1832,6,0,0,1119,1119,0,0,0,0,0,0,0,12907,39,114.894874,26.792103,12,6
47424,8.5,0,0,1071,1071,1019,1071,53,0,0,0,0,12907,36,115.099584,29.277487,17,8
430622,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
414375,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
23988,6,47.81165146,0,1159,1159,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,12,6
107,6,0,0,1140,1140,0,0,0,0,0,0,0,0,0,0,0,12,6
387951,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
40585,3.5,78.53036858,0,1101,1101,0,0,0,0,0,0,0,0,0,0,0,7,3
11836,7,86.58400293,0,1211,1211,0,0,0,0,0,0,29,13867,118,118.026779,27.756025,14,7
49870,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
415937,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
46967,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
20354,3,79.17682957,0,1191,1191,1131,0,0,0,0,0,0,12669,36,120.618622,31.31271,6,3
44897,8,0,0,1256,1256,0,0,0,1226,550,1245,0,12753,165,121.026558,29.138258,16,8
97216,6.5,0,0,1121,0,0,0,0,1151,0,1154,0,0,0,0,0,13,6
16675,5.5,45.26637337,0,1183,1183,0,0,0,0,0,0,7,13867,0,119.321577,26.073954,11,5
3136,2.5,83.46050653,0,1197,1197,0,1197,0,0,0,0,72,13015,118,112.597038,26.901617,5,2
424540,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
51991,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
49284,8.5,73.88321227,0,1232,1232,0,0,0,0,0,0,0,12753,36,120.227981,29.260567,17,8
420192,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
17172,2,80.83948695,39.56216984,1213,1213,0,1213,0,1187,544,0,48,13284,36,104.077995,30.650385,4,2
395757,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
415199,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
52710,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
11783,6,66.51020961,0,1030,1030,0,0,0,0,0,0,0,13576,36,105.967034,31.58316,12,6
18889,5.5,66.97784135,0,1268,1268,0,0,0,1238,553,0,0,12753,165,121.120598,28.843132,11,5
12340,8,77.84072247,0,1055,1055,0,0,0,0,0,0,0,12907,0,116.351341,27.984781,16,8
17960,8,0,0,1060,1060,0,0,0,0,0,0,0,12907,94,115.393806,27.759735,16,8
40120,9.5,0,0,1175,1175,0,0,0,1145,541,0,0,12753,36,121.120598,28.843132,19,9
18883,8.5,0,0,1166,1166,0,0,0,0,0,1166,0,12824,0,116.663833,28.994167,17,8
413159,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
45048,6.5,0,0,0,0,0,0,79,0,0,0,0,12587,0,117.911316,31.298515,13,6
41084,2.5,0,0,1043,1043,0,0,0,1043,523,0,0,0,0,0,0,5,2
97055,7,0,0,977,0,0,0,0,1007,0,1009,0,0,0,0,0,14,7
20317,5,70.98039012,0,1245,1245,0,0,0,0,0,0,0,13867,0,119.011101,25.433954,10,5
11106,7,0,0,1130,1130,0,0,0,0,0,0,0,13867,36,119.011101,25.433954,14,7
7157,7.5,69.33086322,0,1077,1077,1024,1077,54,0,0,0,6,12669,118,120.618622,31.31271,15,7
46809,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
398098,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
41469,8.5,0,0,1145,1145,0,0,0,1115,536,0,0,13867,0,118.934105,25.867622,17,8
51696,7,27.64467714,0,1128,1128,0,1128,0,0,0,0,0,13284,36,103.512261,30.02619,14,7
426097,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
96246,4,0,0,1087,0,0,0,0,1117,0,1121,0,0,0,0,0,8,4
47840,8,79.86301186,0,1178,1178,0,1178,0,0,0,0,0,12753,36,120.025253,28.897268,16,8
400085,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
757,9,84.28041312,117.2746983,1165,1165,0,0,0,0,0,0,0,12824,36,118.240181,28.679602,18,9
780,2.5,78.20199633,0,1113,1113,1054,1115,62,0,0,0,0,12824,36,117.202271,28.287901,5,2
45685,4.5,80.95647402,0,1043,1043,984,1061,78,0,0,0,0,11703,0,112.936989,35.089302,9,4
52312,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
42415,5.5,0,0,1064,1064,0,0,0,1034,520,1054,0,13867,36,119.321577,26.073954,11,5
16528,8.5,40.18367564,0,1283,1283,0,0,0,0,0,0,0,12753,118,120.071625,29.300087,17,8
1771,2,70.04054613,39.58759941,1065,1065,1007,1065,59,0,0,0,0,11026,36,115.282862,34.990951,4,2
1106,2,63.97970977,0,1036,1036,981,1036,1037,0,0,0,28,12907,36,114.931137,27.804075,4,2
4170,7,72.45229365,0,1015,1015,0,0,0,0,0,0,15,11703,0,115.736023,38.245987,14,7
11819,9.5,86.35496137,0,1208,1208,0,0,0,0,0,0,0,13867,36,118.10537,27.33988,19,9
39228,5.5,0,0,0,0,0,0,0,1034,520,1096,0,12669,0,120.168625,30.294125,11,5
14644,5,72.69071051,0,1017,1017,0,1017,0,988,510,0,29,11027,118,114.34333,34.785477,10,5
46919,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
391520,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
51754,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
96401,7,0,0,1137,0,0,0,0,1167,0,1170,0,0,0,0,0,14,7
14407,5.5,61.73450224,0,1178,1178,1121,0,0,0,0,0,0,12753,36,121.120598,28.843132,11,5
40993,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2123,6.5,71.62483574,0,1054,1054,995,1057,63,0,0,0,33,13284,36,103.831459,30.050497,13,6
39017,4.5,0,0,0,0,0,0,0,1254,555,0,0,12753,0,120.578262,30.004515,9,4
408314,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
42110,8.5,76.67034517,0,1217,1217,0,0,0,0,0,1217,0,12753,0,119.6499176,29.10471153,17,8
47692,7.5,79.18831086,0,1214,1214,0,0,0,0,0,0,0,13867,36,119.381439,25.727917,15,7
99827,5.5,0,0,1116,0,0,0,0,1146,0,1154,0,0,0,0,0,11,5
37819,4,0,0,1205,0,0,0,84,1235,552,0,0,13015,36,113.494103,27.668518,8,4
42683,8.5,0,0,1238,1238,0,0,0,1208,549,0,0,12753,44,120.227981,29.260567,17,8
21491,6.5,74.84339648,0,1226,1226,0,0,55,0,0,0,0,12824,36,116.903259,28.40443,13,6
99231,6,0,0,1167,0,0,0,0,1197,0,1208,0,0,0,0,0,12,6
51057,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
1826,2.5,0,0,1162,1162,0,0,0,0,0,0,0,12753,36,120.973587,29.952654,5,2
46548,3,0,0,1283,1283,0,0,0,0,0,0,0,14091,36,109.166977,18.375464,6,3
50639,4,0,0,986,986,927,999,73,0,0,0,0,11546,0,115.15317,35.921,8,4
42800,2,0,0,1061,1061,0,0,0,1061,526,0,0,0,0,0,0,4,2
25189,6.5,3.614023013,0,1250,1250,0,0,0,0,0,0,0,13425,36,105.08757,31.09462,13,6
44271,8,0,0,1061,1061,0,0,0,1061,526,0,0,0,0,0,0,16,8
21004,4.5,77.19684259,0,1079,1079,0,0,0,1074,528,0,0,12669,165,119.952301,31.782784,9,4
45157,7.5,0,0,1061,1061,0,0,0,1061,526,0,0,0,0,0,0,15,7
3308,6.5,73.94135795,0,971,971,0,0,0,0,0,0,0,11203,48,116.282559,35.956072,13,6
20555,5.5,81.70932399,0,1217,1217,0,0,74,0,0,0,0,12907,36,116.351341,27.984781,11,5
44877,3.5,0,334.211837,1168,1168,1109,1180,72,0,0,0,0,0,0,114.34333,34.785477,7,3
51869,6.5,0,0,1165,1165,0,0,0,0,0,0,0,13867,36,119.2296143,26.09373856,13,6
47617,9,0,0,1172,1172,0,0,0,0,0,0,0,13867,36,119.321577,26.073954,18,9
51910,8,0,0,1246,1246,1187,1268,82,0,0,0,0,12907,36,115.132248,27.214367,16,8
11555,7,71.02180095,0,1115,1115,0,0,0,0,0,0,115,13867,36,119.321577,26.073954,14,7
50908,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
39313,8.5,82.16578885,0,1250,1250,0,0,0,1208,549,0,0,14091,14,111.000847,22.92906,17,8
18996,5.5,27.64467714,0,1154,1154,0,0,89,0,0,0,0,13867,36,119.321577,26.073954,11,5
416458,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
13233,8.5,82.97349552,0,1156,1156,0,1156,0,0,0,0,0,12907,101,115.132248,27.214367,17,8
37877,7.5,0,0,0,0,0,0,0,1131,541,0,0,12669,0,119.478287,31.882374,15,7
398042,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
51605,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
3200,1,85.85237593,232.1122524,1196,1196,0,0,0,0,0,0,0,12824,36,116.681953,28.691545,2,1
17681,1,80.36966834,0,1223,1223,0,1223,0,0,0,0,18,12669,0,120.099312,30.864964,2,1
430465,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
431657,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
17279,6,75.17653059,0,1016,1016,0,0,0,0,0,0,21,11546,0,115.146522,36.275528,12,6
408571,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
38080,5,27.64467714,0,974,974,0,0,0,976,508,0,0,11901,36,108.937189,34.317987,10,5
35080,6,27.64467714,0,1110,1110,0,0,0,0,0,0,0,13284,14,104.077995,30.650385,12,6
38976,5.5,0,0,0,0,0,0,0,962,506,0,0,0,0,0,0,11,5
45814,9.5,0,0,0,0,0,0,0,0,0,0,0,12753,0,120.071625,29.300087,19,9
29567,4,40.77253825,0,1238,1238,0,0,0,0,0,0,19,12824,36,118.433945,29.86577,8,4
436956,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
96358,6,0,0,1014,0,0,0,0,1044,0,1046,0,0,0,0,0,12,6
51607,6.5,0,0,1130,1130,0,0,0,0,0,0,0,0,0,0,0,13,6
49489,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
430260,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
40827,1.5,27.64467714,0,1115,1115,0,1115,0,1055,525,0,0,0,0,0,0,3,1
49605,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
12030,6,74.80238947,0,1097,1097,0,0,0,0,0,0,2,13867,59,118.68367,25.36455727,12,6
42088,9,85.34310241,0,1247,1247,0,0,0,0,0,1247,0,12824,36,117.580116,28.953411,18,9
402259,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
400641,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
1933,4.5,75.74852694,0,1087,1087,1028,1101,74,0,0,0,20,11371,36,112.38263,34.665276,9,4
40845,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
51890,7.5,16.42507631,10.28167595,1126,1126,1082,1126,45,0,0,0,0,12669,0,119.964065,30.550453,15,7
734,6,0,0,1122,1122,0,0,0,0,0,0,0,0,0,0,0,12,6
79,4,80.18381316,80.98248234,1106,1106,0,0,69,0,0,0,0,13867,36,118.10537,27.33988,8,4
39566,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
43824,5.5,0,0,1151,1151,0,0,0,1121,538,0,0,12753,165,120.73346,28.852207,11,5
15282,6.5,72.62984829,0,1100,1100,0,0,0,0,0,0,18,11027,0,114.34333,34.785477,13,6
50454,7,0,0,1092,1092,1052,1092,41,0,0,0,0,0,0,0,0,14,7
51701,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
10973,9,0,0,1120,1120,0,1120,0,1109,535,0,0,13867,36,119.011101,25.433954,18,9
21373,8.5,71.39106998,0,1109,1109,1054,1109,56,0,0,0,0,12669,118,119.952301,31.782784,17,8
17972,2.5,82.09808983,0,1238,1238,0,0,0,0,0,0,0,12753,29,120.227981,29.260567,5,2
18369,7.5,27.64467714,0,1035,1035,0,0,0,0,0,0,0,12214,0,112.839157,35.504318,15,7
20259,6.5,70.22130852,0,1202,1202,0,0,0,0,0,0,0,13867,0,118.10537,27.33988,13,6
41945,9,27.64467714,0,1179,1179,1125,1179,55,0,0,0,0,13867,36,119.011101,25.433954,18,9
96393,7.5,0,0,1137,0,0,0,0,1167,0,1169,0,0,0,0,0,15,7
45172,4.5,27.64467714,0,1253,1253,0,0,0,1223,549,0,0,12669,165,119.211807,30.171944,9,4
426230,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
11181,8.5,0,80.98248234,1121,1121,0,0,0,0,0,0,4,13867,36,118.68367,25.36455727,17,8
96701,5.5,0,0,1044,0,0,0,0,1074,0,1082,0,0,0,0,0,11,5
96284,4.5,0,0,1104,0,0,0,0,1134,0,1134,0,0,0,0,0,9,4
42105,6,0,0,1090,1090,0,0,0,0,0,1090,0,0,0,0,0,12,6
51673,9,0,0,0,0,0,0,0,0,0,0,0,13015,14,111.065003,25.931814,18,9
3017,5,76.35109396,0,1135,1135,0,0,0,1129,540,1135,45,11203,0,116.088707,35.39620972,10,5
400968,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
98445,4.5,0,0,1154,0,0,0,0,1184,0,1244,0,0,0,0,0,9,4
15506,8.5,0,75.17208232,1120,1120,0,0,0,0,0,1120,0,12824,0,118.1757736,29.78119087,17,8
48291,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
44292,5.5,0,0,1099,1099,1040,1112,73,0,0,0,0,12214,0,113.622269,37.802036,11,5
426342,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
25587,9,74.96021784,0,1196,1196,1137,1200,64,0,0,0,0,12753,36,121.406906,29.651657,18,9
49339,8.5,0,0,0,0,0,0,0,0,0,0,0,13867,0,119.321577,26.073954,17,8
49519,9.5,0,0,0,0,0,0,0,0,0,0,0,13867,0,118.1691818,26.64217377,19,9
41422,9.5,80.62204177,0,1265,1265,0,0,0,0,0,1265,0,12753,0,119.913009,28.448732,19,9
23277,4,0,0,1226,1226,0,0,0,0,0,0,0,13867,36,119.321577,26.073954,8,4
40670,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
8105,7.5,40.19452363,188.9007366,983,983,0,0,0,978,508,983,0,11546,77,117.024101,38.209126,15,7
50024,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
423172,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
421106,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
702,2,62.28668533,0,1041,1041,0,0,0,0,0,0,0,12214,77,112.744682,37.678467,4,2
49964,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
14257,4,71.76223362,13.82233857,986,986,0,986,0,0,0,0,0,12214,14,112.736015,38.08202,8,4
24750,5,0,0,1214,1214,0,0,0,0,0,0,0,13867,36,119.321577,26.073954,10,5
96697,8,0,0,1101,0,0,0,0,1131,0,1163,0,0,0,0,0,16,8
95681,2.5,0,0,1095,0,0,0,0,1125,0,1126,0,0,0,0,0,5,2
265,6,0,0,1113,1113,0,0,0,0,0,0,0,11546,0,116.532822,37.884556,12,6
3401,7,76.0245059,0,1109,1109,0,0,0,1079,529,0,1,12669,36,119.952301,31.782784,14,7
39929,8.5,0,0,1266,1266,1208,1266,59,0,0,0,0,12753,36,121.406906,29.651657,17,8
46462,8.5,0,0,0,0,0,0,0,0,0,0,0,11371,0,112.38263,34.665276,17,8
50119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
429632,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
52315,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
14363,7.5,0,0,1109,1109,0,0,0,0,0,0,0,13867,36,117.653053,24.511744,15,7
41155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
124,2,77.84298763,0,1130,1130,0,0,83,0,0,0,55,13284,0,103.831459,30.050497,4,2
96636,7,0,0,1035,0,0,0,0,1065,0,1066,0,0,0,0,0,14,7
40031,7,0,0,1172,1172,0,0,0,1142,523,0,0,12433,165,119.177627,32.267544,14,7
97889,6,0,0,1034,0,0,0,0,1064,0,1065,0,0,0,0,0,12,6
95699,6.5,0,0,996,0,0,0,0,1026,0,1028,0,0,0,0,0,13,6
43563,2.5,76.79784923,0,1106,1106,0,0,0,0,0,0,0,11296,0,112.099823,32.088126,5,2
47717,5.5,0,0,1127,1127,0,0,0,0,0,0,0,13867,36,119.321577,26.073954,11,5
11384,4,27.64467714,0,1060,1060,0,0,0,0,0,0,0,13867,36,118.68367,25.36455727,8,4
4,2.5,73.71366038,0,1014,1014,955,1018,64,0,0,0,0,12433,28,120.558662,32.384022,5,2
103,9,72.01841512,0,1116,1116,0,0,0,0,0,0,0,11371,0,112.38263,34.665276,18,9
27677,9,47.81165146,0,1240,1240,0,0,0,0,0,1256,0,12753,0,120.973587,29.952654,18,9
51950,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
47046,9,0,0,0,0,0,0,0,0,0,0,0,13867,0,119.518837,25.959837,18,9
40916,4.5,78.82103514,0,1276,1276,0,1276,0,0,0,1276,0,0,118,0,0,9,4
1784,6.5,0,0,1147,1147,0,0,0,0,0,0,0,0,0,0,0,13,6
232,2,75.63440152,38.32877973,995,995,940,995,56,0,0,0,0,11027,77,114.34333,34.785477,4,2
408367,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
50330,1.5,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,3,1
11057,1,78.11503929,0,1124,1124,0,0,0,0,0,0,36,13284,94,103.869247,30.200752,2,1
1649,1,82.25571967,4090.104045,1106,1106,1047,1126,80,0,0,0,2,13867,36,118.68367,25.36455727,2,1
10894,8,86.37758795,0,1197,1197,0,1197,0,0,0,0,24,13867,118,119.011101,25.433954,16,8
2106,5.5,0,0,1151,1151,0,0,0,1126,539,0,0,12669,0,120.297668,31.574614,11,5
405956,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
48392,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
51203,8,0,0,0,0,0,0,0,0,0,0,0,12824,36,119.486,31.430706,16,8
38811,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
436647,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
105,6.5,64.9525489,0,1104,1104,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,13,6
1761,7,79.00844737,0,1078,1078,0,0,0,0,0,0,20,12907,0,116.351341,27.984781,14,7
47971,9,0,0,0,0,0,0,0,0,0,0,0,13867,118,118.68367,25.36455727,18,9
15359,5.5,78.46273136,0,1205,1205,0,0,0,0,0,0,83,12824,36,118.1757736,29.78119087,11,5
3993,5.5,65.76013515,0,1224,1224,0,0,0,1201,547,0,20,12753,0,121.542656,29.866316,11,5
24295,6.5,72.54351231,0,1006,1006,0,0,0,976,508,0,15,11141,48,118.478098,36.69748,13,6
27303,9,41.14356454,0,1192,1192,1133,1200,68,0,0,0,0,12907,29,115.132248,27.214367,18,9
50417,5.5,0,0,1092,1092,1049,1092,44,0,0,0,0,0,0,0,0,11,5
137341,8.5,0,0,0,0,0,0,0,0,0,0,0,13576,0,105.184,32.1964,17,8
40135,8,0,0,1067,1067,0,0,0,0,0,0,0,0,0,0,0,16,8
95628,7,0,0,1089,0,0,0,0,1119,0,1124,0,0,0,0,0,14,7
137196,9.5,0,0,0,0,0,0,0,0,0,0,0,12753,0,120.630691,27.790512,19,9
1432,4.5,70.94060838,0,1103,1103,0,0,0,1073,528,0,6,12669,36,119.569855,31.995802,9,4
21801,9.5,72.80398676,0,1130,1130,0,1130,0,0,0,0,0,11287,0,113.818992,31.61832,19,9
409971,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
25062,2.5,27.64467714,0,1103,1103,0,0,0,1075,528,1098,0,0,0,0,0,5,2
11397,2.5,86.40624631,0,1233,1233,1176,1233,58,0,0,0,62,13867,36,119.011101,25.433954,5,2
21686,1,27.64467714,0,1139,1139,0,0,0,0,0,0,14,13867,94,118.589905,24.909641,2,1
41435,5,0,0,1142,1142,0,0,0,0,0,0,0,12669,0,120.618622,31.31271,10,5
49502,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
14027,8,81.19577985,0,1077,1077,0,0,0,0,0,0,27,13867,0,118.536255,27.924686,16,8
46240,7,0,0,0,0,0,0,0,0,0,0,0,12753,0,120.653221,28.018291,14,7
41878,3,80.23585696,0,1187,1187,1128,1192,65,0,0,0,0,12753,36,119.649918,29.104712,6,3
3613,1,79.82945981,0,1095,1095,0,0,0,0,0,0,0,12753,36,121.542656,29.866316,2,1
45159,7,0,0,1270,1270,0,1270,0,1235,552,0,0,12824,165,118.1757736,29.78119087,14,7
48614,3,62.79896019,0,1099,1099,0,0,0,0,0,0,84,11026,36,114.8824,33.73398,6,3
1230,2,72.97698023,0,1067,1067,0,0,72,0,0,0,17,12669,36,119.901375,31.013893,4,2
25535,2.5,76.92884448,0,1207,1207,1148,1217,70,0,0,0,18,12753,36,121.120598,28.843132,5,2
395695,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
48672,8.5,0,0,1126,1126,1087,1126,40,0,0,0,0,13867,36,118.536255,27.924686,17,8
7245,9,76.19413225,0,1075,1075,1045,1075,31,0,0,0,0,13015,0,112.978134,28.198198,18,9
24316,8.5,0,0,1066,1066,0,0,0,0,0,0,0,11546,0,116.514412,38.286727,17,8
38701,5.5,0,0,1122,1122,0,0,0,0,0,0,0,0,0,0,0,11,5
398000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
7314,3,41.65529694,0,1014,1014,962,1014,53,0,0,0,0,11371,54,112.38263,34.665276,6,3
22250,3.5,77.54639546,0,1045,1045,0,0,0,1015,515,0,0,11546,118,114.967086,36.320159,7,3
18218,8,0,0,1280,1280,0,0,0,0,0,0,21,12753,0,121.026558,29.138258,16,8
50491,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
22408,1,50.0379725,0,1186,1186,1131,1186,56,0,0,0,0,12753,36,118.867645,28.956821,2,1
45222,8.5,78.18771845,83.87648945,1211,1211,0,0,0,1181,544,1207,0,12753,165,119.913009,28.448732,17,8
11053,1,85.03829814,0,1199,1199,0,0,0,0,0,0,0,13867,36,118.68367,25.36455727,2,1
12272,9,77.54017058,0,1052,1052,993,1054,62,0,0,0,71,12907,118,115.132248,27.214367,18,9
16568,4.5,27.64467714,0,1109,1109,0,0,75,0,0,0,0,12669,36,120.168625,30.294125,9,4
48739,7.5,28.60959606,0,1220,1220,0,0,0,0,0,0,0,13867,0,118.28717,25.32579,15,7
47071,2,0,0,0,0,0,0,75,0,0,0,0,11203,0,115.5035629,35.67287064,4,2
21678,5,0,0,1277,1277,0,0,0,0,0,0,0,12753,36,120.630691,27.790512,10,5
22377,6.5,71.84794524,0,1088,1088,1036,1088,53,0,0,0,0,11546,36,116.001677,36.949275,13,6
40112,6.5,85.63106568,0,1188,1188,1131,1188,58,0,0,0,0,13284,36,103.923309,30.579893,13,6
50936,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
44324,6.5,27.64467714,0,1111,1111,0,0,0,0,0,0,0,12753,36,120.815277,29.58749,13,6
17609,8.5,74.48262518,0,1181,1181,0,0,0,0,0,0,0,12753,36,120.071625,29.300087,17,8
50934,4,71.53831605,0,1050,1050,1007,1050,44,0,0,0,0,0,0,0,0,8,4
42249,7,0,0,1050,1050,0,1050,0,1004,514,0,0,11371,0,112.38263,34.665276,14,7
11437,5,47.53648781,0,1130,1130,0,0,0,0,0,0,0,13867,36,119.011101,25.433954,10,5
339430,6.5,0,0,1790,1790,0,0,0,0,0,0,0,12669,165,120.26609,31.90877,13,6
18048,8,79.45189177,0,1205,1205,0,0,0,0,0,0,0,12669,0,119.394783,30.192015,16,8
2105,5.5,74.17211277,0,1005,1005,946,0,69,0,0,0,0,11027,48,114.195343,34.107433,11,5
408956,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
43499,4,27.64467714,0,1098,1098,0,0,0,1068,528,0,0,0,60,0,0,8,4
96142,7,0,0,1088,0,0,0,0,1118,0,1122,0,0,0,0,0,14,7
868,3,27.69308268,0,1048,1048,0,0,0,1032,519,0,0,0,0,0,0,6,3
16108,9,0,0,1225,1225,0,0,0,0,0,0,0,12753,0,121.120598,28.843132,18,9
39230,8,0,0,0,0,0,0,0,0,0,0,0,13425,36,104.650192,30.122671,16,8
10503,1,81.06762412,0,1059,1059,0,0,0,0,0,0,19,11027,74,114.34333,34.785477,2,1
40580,6.5,0,0,1260,1260,0,0,0,1260,557,0,0,12824,0,117.9648895,28.45069122,13,6
97957,7.5,0,0,1155,0,0,0,0,1185,0,1187,0,0,0,0,0,15,7
52782,5.5,0,0,0,0,0,0,0,0,0,0,0,12907,0,114.23687,26.945564,11,5
20276,7.5,73.72674905,0,1090,1090,0,0,56,0,0,0,0,11027,33,114.76066,34.49547,15,7
98027,5,0,0,1074,0,0,0,0,1104,0,1105,0,0,0,0,0,10,5
10160,6.5,71.64096878,0,1196,1196,0,0,63,0,0,0,0,12824,118,116.663833,28.994167,13,6
52586,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
98066,5.5,0,0,1150,0,0,0,0,1180,0,1182,0,0,0,0,0,11,5
1042,9,0,0,1074,1074,0,0,0,0,0,0,28,11027,0,114.34333,34.785477,18,9
23735,8.5,87.11042087,0,1182,1182,1123,0,0,0,0,0,0,13867,36,118.10537,27.33988,17,8
49358,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
51920,6,27.64467714,0,1193,1193,0,0,0,0,0,0,0,12824,36,118.240181,28.679602,12,6
14599,7,72.09066475,0,1099,1099,0,0,0,0,0,0,0,12753,94,120.288155,28.143875,14,7
48324,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
426515,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
